id,year,date,country,speaker,speaker_turn,party,text
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,106,parti socialiste," Mais vous avez toujours ? c'est quand même terrible ? à l'esprit le mot mensonge , comme si c'était quelque chose que vous ressentiez très particulièrement. Vous venez encore de le répéter. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,107,Les Républicains, C'est vous qui l'avez dit Monsieur Hollande. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,108,parti socialiste," Nicolas Sarkozy, si vous permettez que l'on ait cet échange sans qu'il tombe dans une forme d'invective, si vous me permettez de parler une seconde? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,109,Les Républicains," En 2011, est-ce qu'il est exact que vous ne croyiez pas à mes prévisions de croissance ? Est-ce exact ou pas ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,110,parti socialiste," Vos prévisions de croissance en 2011 devaient être de près de 2. Vous les avez ramenées à 1,7. C'était plus prudent. Elles étaient au départ de 2. Je n'y croyais pas, c'est tombé à 1,7. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,111,Journaliste, On enchaîne si vous le voulez bien. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,112,parti socialiste," Cette fois-ci, ça devait être de 1 et c'est tombé à 0,7. Mes prévisions étaient donc meilleures que les vôtres. J'y reviens, vous avez parlé des accords compétitivité-emploi : ce n'est pas la même chose ce qui se fait en Allemagne et ce que vous pensez faire ici. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,113,Journaliste, Et l'on referme ce chapitre. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,114,parti socialiste," C'est qu'en Allemagne, il y a des partenaires sociaux. Ils sont respectés, les organisations syndicales sont reconnues. Et il y a une capacité à permettre l'assouplissement de la vie de l'entreprise et notamment grâce à un chômage partiel qui a empêché bien des licenciements. Et quand l'Allemagne met plusieurs milliards pour l'aide au chômage partiel, nous en France, nous avons attendu pour mettre en place un mécanisme de chômage partiel. Donc vous avez été en retard, d'où l'ampleur du chômage. Je vais venir maintenant à la question de la TVA qui va peser dès le mois d'octobre sur le pouvoir d'achat des Français. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,115,Journaliste," Quelles sont vos mesures à vous, François Hollande ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,116,parti socialiste," 1,6 %. Je considère que 300 euros sur un couple de Smicards, c'est inacceptable. Mes propositions en termes de pouvoir d'achat ? J'y arrive. C'est d'abord de faire en sorte que les salaires puissent être liés à la croissance. Et donc, le SMIC sera indexé non seulement sur les prix mais sur une part de la croissance. Chaque fois que la croissance s'élèvera, le SMIC sera réajusté. Le coup de pouce sur le SMIC sera donc fonction de la croissance. Deuxièmement, je considère qu'aujourd'hui, il y a une part de dépenses contraintes très élevée. Nos concitoyens vivent avec des prix de l'électricité, du gaz, de l'eau, qui ont considérablement augmenté. Et donc j'instaurerai un forfait de base qui fera que les consommateurs, jusqu'à un certain volume de leur consommation, paieront le même tarif. Et c'est ensuite en fonction de leur propre consommation qu'ils paieraient un tarif supérieur, donc une progressivité. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,117,Journaliste, Y compris sur l'essence ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,118,parti socialiste," Sur l'essence, j'ai dit qu'il y aurait un blocage pendant trois mois du prix de l'essence et l'instauration de la TIPP flottante, c'est-à-dire que l'État ne pourra pas gagner un seul centime d'euroMonnaie unique de plusieurs États membres de l'Union européenne qui forment la zone euro sur le prix des carburants. Aujourd'hui, il y a une TVA qui s'applique au prix de l'essence, ce qui fait que chaque fois que le prix de l'essence augmente, l'État gagne par la TVA des recettes supplémentaires, ça ne sera plus le cas. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,119,Journaliste," Nicolas Sarkozy, vos solutions ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,120,parti socialiste," Enfin, j'augmenterai de 25 % l'allocation de rentrée scolaire dès cet été parce que je considère que les familles doivent être soutenues dans ce moment particulièrement difficile. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,121,Journaliste, Vos solutions pour le pouvoir d'achat ? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,122,Les Républicains," D'abord un mot sur les syndicats en Allemagne. D'abord il ne viendrait à l'idée de personne en Allemagne que les syndicats appellent à voter pour un candidat. Personne. Il n'y a qu'en France, cette année où l'on voit ça. Quand les syndicats font de la politique, ils ne peuvent pas défendre les syndiqués. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,123,parti socialiste," Ce n'est pas vrai parce qu'en Allemagne les syndicats sont très liés au parti social-démocrate, vous devriez le savoir. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,124,Les Républicains," Ce qui a permis d'ailleurs aux syndicats d'être favorables à la règle d'or que vous contestez. Deuxième élément sur le chômage partiel : savez-vous combien nous avons financé d'heures de chômage partiel en France ? 180 millions. Nous avons financé 180 millions d'heures de chômage partiel. Les Français doivent le savoir quand le carnet de commandes dans l'Entreprise diminue, au lieu de mettre la personne au chômage, l'État prend à sa charge - avec les syndicats d'ailleurs - le temps de formation quand la personne ne va pas à l'usine ou au bureau parce qu'il n'y a pas de travail. Monsieur Hollande vient de dire que nous avons été en retard et que nous n'avons rien fait. 180 millions d'heures payées, c'est plus d'un milliard d'euros. Le pouvoir d'achat, la première chose que nous avons faite, ce sont les heures supplémentaires. 9 millions de salariés ont touché des heures supplémentaires malgré la crise l'année dernière. C'est presque 500 euros en moyenne de pouvoir d'achat en plus puisqu'ils ne paient pas d'impôts dessus et que les entreprises ne paient pas de charges dessus. 53 % des ouvriers ont touché ces heures supplémentaires. Pourquoi vouloir les supprimer ? Parce que quand vous dites : on va donner un coup de pouce au SMIC, combien de personnes touchent le SMIC ? Moins de 15 %. Pourquoi oublier les 85 % qui ne touchent pas le SMIC ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,125,Les Républicains," Et vous allez augmenter le Smic donc vous allez éloigner de l'emploi et de l'entreprise des gens qui ont déjà tant de mal à s'y intégrer. Les heures supplémentaires ont augmenté le pouvoir d'achat, l'une des mesures de Monsieur Hollande, c'est de supprimer cela. On se demande pourquoi. Enfin, les deux dernières mesures : tarifs gaz et électricité. Voilà maintenant qu'on va payer son électricité et son gaz en fonction de son revenu. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,126,parti socialiste," Non, en fonction de sa consommation. Ce n'est pas tout à fait la même chose. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,127,Les Républicains, Je n'ai pas compris. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,128,parti socialiste, En fonction de sa consommation. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,129,Les Républicains, C'est-à-dire ? Ça va fonctionner comment cette affaire ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,130,parti socialiste," Plus vous consommez, plus le tarif s'élève. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,131,Les Républicains," Ah bon, parce que dans votre projet, c'était sur? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,132,parti socialiste," Non, jamais mais, si vous voulez que je vous passe le projet, je vous le donnerai. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,133,Les Républicains, Je serais très heureux parce qu'il y a plusieurs projets et vous changez plusieurs fois de position. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,134,parti socialiste," Non. Il n'y en a qu'un et il est à votre disposition. Moi je ne connais pas le vôtre mais, moi, le mien est à votre disposition. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,135,Les Républicains, Ça veut donc dire que cette mesure va s'appliquer aussi pour les entreprises et les industries. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,136,parti socialiste, Non. Il ne s'agit que des ménages. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,137,Les Républicains," Ah bon. Ça ne s'appliquera pas pour les entreprises. C'est-à-dire que lorsqu'une entreprise consommera davantage parce qu'elle aura besoin d'industries, elle restera avec le même niveau. Et qu'une famille nombreuse qui a un appartement plus grand ou une maison payera plus cher. C'est-à-dire qu'on n'aura pas le même tarif pour les entreprises. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,138,parti socialiste," Cela se formulera par personne. Quant aux entreprises, vous savez très bien qu'elles ont des tarifs particuliers. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,139,Les Républicains," Il y aura donc une règle pour les particuliers, une règle pour les entreprises. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,140,parti socialiste, C'est bien ce qui se passe aujourd'hui. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,141,Les Républicains," Plus le particulier consommera et plus ça sera cher. Lorsque l'entreprise consommera davantage, ça ne sera pas le même cas. Un mot sur l'essence, le blocage des prix. Là, on est vraiment stupéfié. Le blocage des prix : mais vous allez bloquer quoi comme prix ? Vous n'allez pas bloquer le prix du baril de brent que vous allez acheter à l'Arabie Saoudite, aux pays producteurs. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,142,parti socialiste, Personne ne l'imagine. Ne faites pas là-dessus de digression. Ce n'est pas le prix d'achat du pétrole que nous allons bloquer. C'est le prix de la distribution du carburant raffiné. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,143,Les Républicains, Je veux en venir là. Vous êtes donc bien d'accord : l'Etat va continuer à acheter du baril de brent? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,144,parti socialiste, Ce n'est pas l'Etat qui achète. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,145,Les Républicains, Les entreprises vont continuer à acheter du baril de brent? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,146,parti socialiste, Ce n'est pas pareil. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,147,Les Républicains," ? à des prix sans arrêt plus élevés. Vous allez décider administrativement de bloquer les prix, comme si la France était au sommet du monde. Qui va payer ? Qui va payer ? C'est le contribuable. Il n'y a que deux poches Monsieur Hollande, il n'y en a pas trois : la poche du contribuable, la poche du consommateur. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,148,Journaliste, Votre réponse François Hollande. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,149,Les Républicains," Juste un mot pour terminer sur ce point : Deux centimes de moins sur le litre d'essence, c'est un milliard d'euros de déficit en plus. Est-ce que ça vaut la peine ? Est-ce qu'il ne vaut pas mieux mettre en þÿSuvre la politique que le gouvernementOrgane collégial composé du Premier ministre, des ministres et des secrétaires d'État, chargé de l'exécution des lois et de þÿla direction de la politique nationale a voulu mettre en Suvre pour aider les gens à acheter des voitures moins consommatrices d'essence, pour faire des économies d'énergie ? Enfin, quand le prix de l'essence augmente, les gens essayent de consommer moins. Ça ne ramène donc pas plus au Trésor public. Comment allez-vous faire pour réduire les déficits d'un côté, augmenter l'allocation de rentrée scolaire, subventionner le prix de l'essence, augmenter toutes les prestations. Vous faites comment ? "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,150,Journaliste, Votre réponse Monsieur Hollande. Assez courte. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,151,Journaliste, Puis on passe précisément aux déficits. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,152,parti socialiste," Là encore, c'est la méthode que vous utilisez. Augmenter toutes les prestations ? Vous ai-je parlé de ça ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,153,Les Républicains, Oui. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,154,parti socialiste," J'ai parlé de l'allocation de rentrée scolaire. Ce n'est pas toutes les prestations. Vous en conviendrez. Deuxièmement, sur les carburants, vous dites que vous ne pouvez rien et vous laissez les Français vivre avec ces prix des carburants, qui font que, dans des départements ruraux, pour ceux qui vont à leur travail, c'est devenu un prélèvement insupportable. Après on s'étonne qu'il y ait des votes de colère. Parce que c'est très difficile de se déplacer autrement que par son automobile pour aller à son travail. Vous dites que vous êtes impuissant et que vous ajouterez un peu plus de concurrence. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,155,Les Républicains, Ce n'est pas blessant de dire ça Monsieur Hollande. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,156,parti socialiste, Ne m'interrompez pas. Je ne le fais pas. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,157,Les Républicains, Ce n'est pas blessant. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,158,Journaliste, Allez-y François Hollande. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,159,Les Républicains, Ce n'est pas blessant. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,160,parti socialiste," Sur la TIPP flottante, vous dites que ça va coûter à l'Etat. Non. Ça ne coûtera pas à l'Etat puisque l'Etat reçoit par la TVA une recette supplémentaire. Je veux redistribuer ce que l'Etat récupère sur ces taxes. Enfin, le blocage de trois mois. Ce n'est pas une solution durable mais nous devons y voir clair sur les mécanismes de distribution. Est-il normal qu'un distributeur stocke les carburants raffinés à un certain prix, celui auquel il l'a acheté à un moment sur le marché, puis le vende au prix le plus élevé trois mois après ? Non, ce n'est pas normal. Nous mettrons donc au clair les mécanismes de la distribution. C'est n'est pas le contribuable qui paiera ; c'est le distributeur qui aura à supporter ce qui aura été son opacité pendant trop longtemps. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,161,Journaliste," Messieurs, cela fait 50 minutes que l'émission a commencé. Est-ce que l'on parle des comptes publics et des déficits ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,162,Les Républicains," Juste un mot pour terminer là-dessus. Je mets de côté la remarque sur les puissants. La meilleure économie d'énergie, c'est l'économie d'énergie. Laisser à penser aux Français que le prix du pétrole et le prix du gaz va pouvoir diminuer que l'on va pouvoir bloquer les prix : il n'y a pas un pays au monde qui réagit comme ça. Naturellement, c'est le contribuable qui payera. Naturellement, c'est le contribuable qui payera cette démagogie. Je répète une question : grâce au nucléaire, nous payons l'électricité et le chauffage 35 % moins cher. En conscience, d'après vous, est-ce que c'est vraiment le moment, alors que le prix du pétrole explose, que le prix du gaz explose, est-ce vraiment le moment de vouloir démanteler l'industrie nucléaire, de vouloir fermer la moitié des réacteurs nucléaires ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,163,parti socialiste, Je ne fermerai qu'une seule centrale sur le prochain quinquennat. Ne me faites pas ce procès. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,164,Journaliste," Pour la clarté du débat, on va s'arrêter là. On parle des comptes publics. On est dans l'économie. On va essayer de faire les choses dans l'ordre. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,165,Les Républicains," Juste une remarque de bon sens. Les prix des énergies fossiles augmentent mais, les Français doivent le savoir, vont continuer à augmenter. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,166,Journaliste, La dette et les comptes publics. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,167,Les Républicains," Ce n'est donc pas le moment de démanteler ce qui est notre atout, l'industrie nucléaire. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,168,parti socialiste, Juste un mot. On parlera du nucléaire autant qu'il sera nécessaire. Le prix du gaz a augmenté de 60 % pour les consommateurs. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,169,Les Républicains," Bien sûr, c'est un prix mondial. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,170,parti socialiste," Non. Ce n'est pas un prix mondial. C'est un prix qui est fixé sur un contrat de long terme, vous le savez très bien. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,171,Les Républicains, C'est un prix mondial. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,172,parti socialiste," L'électricité a augmenté de 20 % et il est prévu qu'elle augmente encore de 30 % dans la loi que vous avez fait voter, la loi NOME. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,173,Journaliste," Messieurs, on va essayer d'avancer dans le débat. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,174,Journaliste," La dette et les déficits. Là aussi, c'est un sujet très important. Vous êtes tous les deux d'accord, avec un calendrier un peu différent, pour arriver à l'équilibre des comptes publics. La question est de savoir comment on fait. On parlera si vous le voulez des impôts dans un instant. Parlons d'abord des dépenses de l'Etat. Vous vous engagez tous les deux à les réduire. Comment fait-on concrètement ? Où l'Etat peut-il faire des économies. Je regarde les temps de parole. Vous avez une minute trente de retard, François Hollande. C'est vous qui commencez si vous le voulez sur ce sujet. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,175,parti socialiste," Parlons de la dette publiqueEnsemble des dettes de l'État résultant des emprunts que ce dernier a émis ou garantis.. Elle a augmenté de 600 milliards d'euros depuis le début du quinquennat de Nicolas Sarkozy. Et si je fais le compte de la dette publique depuis 2002, de 900 milliards d'euros : elle était de 900 milliards d'euros en 2002 et elle est donc de 1 800. Le double. Voilà la responsabilité d'une équipe sortante depuis dix ans : la dette. A part le budget de l'éducation, que je mets de côté, le premier budget du pays est celui des intérêts de la dette. Nous avons donc presque autant d'intérêts à payer chaque année que nous recouvrons d'impôts sur le revenu. C'est considérable. Bien sûr qu'il faut arrêter ce processus. Il ne tient d'ailleurs pas qu'à la crise. Vous, Nicolas Sarkozy, vous avez été, dès que les Français vous ont choisi en 2007, le premier à vous rendre au sommet de l'Eurogroupe pour demander de ne pas respecter le pacte de stabilité. Vous vouliez faire des avantages fiscaux pour des catégories auxquelles vous aviez beaucoup promis dans la campagne présidentielle de 2007. Ce que vous avez fait : le vote du paquet fiscal, qui a dégradé les comptes publics. Après, la crise s'est rajoutée. Cette dette publiqueEnsemble des dettes de l'État résultant des emprunts que ce dernier a émis ou garantis. que nous avons, que nous allons honorer ? parce que nous allons prendre en charge ce qu'est votre héritage ? cette dette publique est née à la fois de vos largesses fiscales, pour les plus favorisés, et, en même temps, de cette incapacité qui est la vôtre de maîtriser la dépense publique. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,176,Journaliste, Comment on la réduit cette dette ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,177,parti socialiste," Comment on la réduit ? Nous avons une obligation, en 2017, à laquelle j'ai souscrite, de rétablir les comptes publics, c'est-à-dire d'avoir un équilibre. En cinq ans, cela représente 90 milliards d'euros d'efforts. Nous ferons 40 milliards de prélèvements supplémentaires et 50 milliards d'économies sur les dépenses. Sur les recettes supplémentaires, sur les seuls ménages, ce seront uniquement les plus hauts revenus et les plus grandes fortunes, c'est-à-dire précisément les catégories qui ont été les grandes bénéficiaires de la politique du candidat sortant. D'abord, les revenus du travail seront fiscalisés au même titre que les revenus du capital ou les revenus du capital au même titre que les revenus du travail. Même barème, même progressivité. C'en sera fini d'un certain nombre de prélèvements libératoires. Les niches fiscales, qui ont été une façon pour beaucoup de contribuables aisés d'échapper à la progressivité de l'impôt, seront plafonnées à 10 000 euros. Enfin, il y aura une tranche supérieure, 150 000 euros par part, qui sera à 45 %, au lieu de 41 % aujourd'hui. Ces éléments seront aussi complétés par le rétablissement de l'impôt sur la fortune parce que, avoir été capable, en fin de mandat, d'infliger aux Français la TVA anti-délocalisationTransfert de tout ou partie d'une activité d'une entreprise à l'étranger, afin de la réimporter, à moindre coût, sur le territoire national - mais qui ne dissuadera aucune délocalisation ? 13 milliards d'euros de prélèvements supplémentaires et d'avoir accordé un allégement fiscal sur l'impôt sur le revenu de près de 2 milliards d'euros ? sans compter le bouclier fiscal qui s'y ajoute ? c'est quand même tout sauf l'équité et l'égalité. L'équivalent de ce qui sera prélevé sur les ménages les plus aisés représente les 13 milliards de la TVA qui sont prévus en augmentation au mois de septembre. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,178,Journaliste, Réponse de 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,179,Les Républicains," sur l'impôt et la dette. Les dépenses, on en parlera après. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,180,Les Républicains," C'est une affaire sérieuse et nous avons un juge de paix, qui est la Cour des Comptes. J'ai nommé à la tête de la Cour des Comptes un de vos proches, un député socialiste. Vous n'allez pas contester son rapport. Depuis 2007, le déficit a augmenté ? non pas de 600 milliards ? mais de 500 milliards. Première erreur. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,181,parti socialiste, La dette a augmenté de 600 milliards. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,182,Les Républicains," Première erreur. 500 milliards. C'est une erreur, Monsieur Hollande, et une erreur de 100 milliards, ça pose question. Demain, tous les journalistes pourront? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,183,parti socialiste," Oui, ils pourront confirmer. Il n'y a aucun doute. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,184,Les Républicains," Que dit le rapport de la Cour des Comptes ? Il n'y a aucun doute ? Si, c'est 500 milliards. Le rapport de la Cour des Comptes précise que, sur les 500 milliards, 250 sont de notre déficit structurel, c'est-à-dire le produit de 38 années de déficits budgétaires annuels puisque, Monsieur Hollande, cela fait 38 ans que la France présente un budget en déficit, y compris à l'époque de Monsieur Jospin. Ce sont les chiffres de la Cour des Comptes. 200 milliards viennent s'ajouter, qui sont le produit de la crise. Savez-vous Monsieur Hollande, vous qui êtes depuis si longtemps éloigné des dossiers - qu'en 2009, les recettes de l'impôt sur les bénéfices de la France ont chuté du jour au lendemain de 25 % et que nous avons garanti, sur 100 milliards de transferts de l'Etat vers les collectivités territoriales, la stricte égalité d'une année sur l'autre. La Cour des Comptes dit que, sur les 500 milliards de dette, 450 (Il s'agit en fait de 250, comme indiqué précédemment ? Note du rédacteur) sont dus au déficit structurel, avant, et que 200 sont le produit de la crise. Ce n'est pas moi qui le dis, c'est la Cour des Comptes. Ensuite, venons-en aux faits. Vous dites que vous allez faire des économies. Ah bon ? Vous commencez par promettre aux syndicats de l'éducation nationale, avant la moindre discussion, 61 000 postes de fonctionnaires en plus, alors même qu'avec François Fillon, nous avons supprimé 160 000 postes de fonctionnaires. Vous qui êtes tellement attachés à la réduction de la dette et des dépenses, comment se fait-il que vous ne soyez pas d'accord avec la réduction du nombre de fonctionnaires, qui pèsent pour la moitié du budget de la Nation ? Seul, en Europe, vous allez proposer - comme si nous n'en avions pas assez - d'en créer 61 000 de plus. Deuxième élément, la réforme des retraites que nous þÿavons mise en Suvre et que vous avez contestée, réduit de 20 milliards le déficit de l'assurance vieillesse. Vous comprenez que, dans les déficits de la Nation, il y a la Sécurité sociale, l'Etat et les collectivités territoriales. Vous ne l'avez pas votée. Quel père la vertu vous faites. Et vous considérez en plus qu'il faut revenir sur cette réforme car vous contestez l'allongement de la durée de la vie et vous allez augmenter de 0,5 point les cotisations payées par les salariés, ce qui va miner leur pouvoir d'achat, et de 0,5 point les cotisations payées par les entreprises, ce qui va renforcer la délocalisationTransfert de tout ou partie d'une activité d'une entreprise à l'étranger, afin de la réimporter, à moindre coût, sur le territoire national. Enfin, permettez-moi de vous dire que dans votre volonté de démontrer l'indémontrable, vous mentez. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,185,parti socialiste," Ça vous reprend. C'est un leitmotiv qui devrait pour moi être insupportable mais qui, dans votre bouche, finit par être une habitude. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,186,Les Républicains, Parfait. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,187,parti socialiste, Vous avez vraiment ce mot à la bouche. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,188,Les Républicains, Vous me permettez de le démontrer ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,189,parti socialiste," A force de l'exprimer, vous avez une propension qui me paraît assez grande à commettre ce que vous reprochez à d'autres. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,190,Journaliste, Avançons Messieurs. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,191,Journaliste, Allez-y Nicolas Sarkozy. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,192,Les Républicains," Est-ce que vous me permettez de le démontrer ? La France est le seul pays d'Europe qui a gardé l'impôt sur la fortune. Vous venez de dire que je l'ai supprimé. C'est le seul pays d'Europe qui a gardé l'impôt sur la fortune. La réforme de l'impôt sur la fortune que j'ai faite, je l'ai conduite intégralement financée par les plus fortunés puisqu'elle l'a été par une augmentation des droits de succession, payée sur les plus hautes fortunes, de 40 % à 45 %. Aller dire, Monsieur Hollande, qu'il n'y a plus d'impôt sur la fortune, que nous avons fait des cadeaux aux riches, c'est une calomnie. C'est un mensonge. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,193,parti socialiste," Vous ajoutez maintenant la calomnie au mensonge. Vous n'êtes pas capable de tenir un raisonnement sans être désagréable avec votre interlocuteur. Et après, vous dites que vous êtes un président rassembleur ? c'est le mot que vous aviez dit tout à l'heure ! Vous n'acceptez pas l'invective, la mise en cause. Et vous, vous pensez que vous pouvez tout me dire, calomnies, mensonges, ce sont sans doute dans votre vocabulaire des compliments que je prends comme tels. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,194,Les Républicains, Je n'irai pas jusqu'à vous dire ce qu'a dit de vous Monsieur Fabius. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,195,parti socialiste," Vous avez toujours un Socialiste qui vous sert de référence. C'est aussi votre méthode. Vous avez déjà cité Martine Aubry, Manuel Valls. Maintenant, Laurent Fabius. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,196,Les Républicains, Ne noyez pas le poisson. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,197,parti socialiste, C'est vous qui noyez le poisson. Voulez-vous que je vous serve tous les responsables de droite qui ont dit du bien de vous ? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,198,Les Républicains," L'impôt sur la fortune : nous sommes le seul pays d'Europe qui l'avons gardé. Vos amis socialistes espagnols l'ont supprimé. Vos amis socialistes allemands l'ont supprimé. Je n'ai pas voulu le supprimer. Pourquoi ? Parce que j'ai estimé qu'en période de crise, il était normal que ceux qui gagnent davantage paient davantage. Deuxièmement, la réforme que nous avons faite, qui a été intégralement financée par l'augmentation des prélèvements sur les revenus' vous proposez que les prélèvements de l'épargne et que les prélèvements du travail soient les mêmes. Nous l'avons déjà fait. Enfin, dernier point sur le paquet fiscal : 93 % du paquet fiscal ? 93 % ? sont pour les classes populaires et les classes moyennes. 4 milliards et demi pour les heures supplémentaires- Vous croyez que ce sont les riches qui profitent des heures supplémentaires ? 3 milliards pour la suppression de l'impôt sur les successions, pour les petites et moyennes successions. Parce que moi, j'estime que quelqu'un qui a travaillé toute sa vie, il est parfaitement normal, quand il a un petit patrimoine ou un patrimoine moyen, qu'il le laisse à ses enfants en franchise d'impôt. Et enfin, je n'ai pas entendu une économie que vous proposez, pas une seule ? une seule ? notamment sur les créations de postes de fonctionnaires. "
